id,username,created_at,lng,lat,text
1517706482434723840,1infinitecosmos,Sat Apr 23 03:26:37 +0000 2022,-119.30660750000001,37.2691755,"@playful_heart1 Thanks Isabella, my first laugh of the day at 8:26 pm 👍🏻🤪"
1517706483290451968,_aavisuals_,Sat Apr 23 03:26:37 +0000 2022,-119.02516299999999,35.3469015,"Couldn’t have said it any better, cause I be the same way"
1517706483089215489,bangelodundee,Sat Apr 23 03:26:37 +0000 2022,-83.1738665,32.6782075,If Jesus himself had shown up on Jan 6 they’dve sent him right back. https://t.co/nRQ6XSR3Kh
1517706483944738817,fordandvegas,Sat Apr 23 03:26:38 +0000 2022,-117.9987325,33.692542,"We are racing at Barcelona! 66 laps, @Charles_Leclerc is in 3rd, yes I am Ferrari"
1517706484641144832,rockmom,Sat Apr 23 03:26:38 +0000 2022,-75.1270275,40.312803,Facts
1517706484796121090,CReppWx,Sat Apr 23 03:26:38 +0000 2022,-105.1281885,39.8202065,Severe Thunderstorm Warning for wind gusts in front of the squall moving into Sedgwick and Phillips counties. Lots… https://t.co/Dp7QdczwxS
1517706485429583873,runmookiewrites,Sat Apr 23 03:26:38 +0000 2022,-79.89472222,40.86055556,Practicing our #selfie skillz .#wetook31shots #thesewerethebestones #somewerentbest #petownerproblems #gusgus… https://t.co/Hmn33edc0X
1517706485836308480,JerryJ2828,Sat Apr 23 03:26:38 +0000 2022,-112.379447,33.6466545,@danhayes999 Are you not watching the game rn? CP hasn’t spoon fed Ayton once tn
1517706486876676097,nelAODrodriguez,Sat Apr 23 03:26:38 +0000 2022,-87.732013,41.8335845,such a great season and a well deserved win 💊
1517706487082061824,woofbehr,Sat Apr 23 03:26:38 +0000 2022,-122.958344,49.2396535,"@ElverGarrica13 Shoot all that sperm in my mouth or in my ass, every drop, none wasted"
1517706489686728704,HollyBockTV,Sat Apr 23 03:26:39 +0000 2022,-111.931711,34.1682535,My report for @CBSEveningNews ⬇️
1517706490869596163,kidyusuke,Sat Apr 23 03:26:39 +0000 2022,-80.651287,35.196751000000006,why not just have them on the same streaming service 🤔
1517706492899516416,MJdowntheshore,Sat Apr 23 03:26:40 +0000 2022,-106.7374385,32.342299499999996,@JamesClimateGuy @ekww11 Hopefully they understand and resist.
1517706494178963459,EmilyrKerr,Sat Apr 23 03:26:40 +0000 2022,-75.8001415,45.248791,If this is true 😍😍😍
1517706494493483010,1EyedJackspoker,Sat Apr 23 03:26:40 +0000 2022,-82.53446199999999,27.409002,Congratulations to the 15 players that advanced to Day 2 ITM.  Billy Burdick bags the chip lead with @davidtuthill… https://t.co/OJsLrrYYkS
1517706496351555584,i_EaT_PIE,Sat Apr 23 03:26:41 +0000 2022,-90.1243385,32.429392500000006,Bullshit
1517706498423590913,Kinglust3r,Sat Apr 23 03:26:41 +0000 2022,-81.22796149999999,28.794051500000002,@TheLast_Jay It’s a cold game.
1517706498410954760,albertjschulman,Sat Apr 23 03:26:41 +0000 2022,-83.00198800000001,40.103977,@gringacongatos @knaas It is a generic soccer chant - they even do it in northern Kentucky. I don't know whether we… https://t.co/bNYEm3LIdi
1517706499207925762,JonTudor_,Sat Apr 23 03:26:41 +0000 2022,-84.433106,33.7671945,@pay_Daee You deserve the world and the right person will not hesitate to fill that tank up.
1517706500776603649,Ty3quandoe,Sat Apr 23 03:26:42 +0000 2022,-73.9685415,40.780709,@AshleyLynette12 It will change ur life lol
1517706501162291200,LYGHTOFFICIAL,Sat Apr 23 03:26:42 +0000 2022,-115.223125,36.232915,"@mable_gunn Listen to LeVels, a playlist by LYGHT on #SoundCloudhttps://t.co/dVEgZpAy8S"
1517706501539782656,catarinableu,Sat Apr 23 03:26:42 +0000 2022,-118.4119065,34.0207895,i was so close to downloading bumble  again but after last time 🫠 no thanks
1517706501774839808,jennyalaking,Sat Apr 23 03:26:42 +0000 2022,-73.723025,45.557830499999994,@Bloodflaps Yeah psychedelic vs stoner - so gooood. My fave: https://t.co/SW5Liqqg62
1517706502240448514,JaseTxRi,Sat Apr 23 03:26:42 +0000 2022,-71.319225,41.74099,@justinamash Just goin through these comments...the radical libs love ya.
1517706503402184704,PeralesMadison,Sat Apr 23 03:26:42 +0000 2022,-100.0768885,31.1688935,do guys ever think “damn I DM’ed her 135 times maybe she’s not interested”
1517706503653888001,realFireblazes,Sat Apr 23 03:26:42 +0000 2022,-97.754724,30.323345500000002,Ed Sheeran. Filmed before the Russian genocide in Kyiv.https://t.co/mOQtSaRMGH
1517706505457348608,47young1,Sat Apr 23 03:26:43 +0000 2022,-118.5032585,34.415631,@TinasBoobPunch I only see one figure.  Maybe I’m conditioned to.  The eighties were very unforgiving.
1517706507059609612,Ingridebap,Sat Apr 23 03:26:43 +0000 2022,-73.9487755,40.655138,@11thHour @ChrisJansing @nicholaswu12 @JoyceWhiteVance @SykesCharlie @peterbakernyt @GerardAraud @jmeacham Instead… https://t.co/s7whnkFwqJ
1517706508963917824,RaulColonSr1,Sat Apr 23 03:26:44 +0000 2022,-82.058284,26.960717,@dreampixsxm Congratulations on magazine. You look hot.🔥
1517706509484007426,gracieeeeeee___,Sat Apr 23 03:26:44 +0000 2022,-98.5406515,29.417501,me n who fr
1517706510024982533,zebrapetey,Sat Apr 23 03:26:44 +0000 2022,-79.2725695,43.629311,@yazeuax Sounds all to typical
1517706510440218624,Young_____Simba,Sat Apr 23 03:26:44 +0000 2022,-83.1738665,32.6782075,He really ass this is amazing
1517706510561804288,Compete4Life,Sat Apr 23 03:26:44 +0000 2022,-104.91538239,39.78101065,Just posted a photo @ Fast Performance https://t.co/Fh976sgHyM
1517706511006453762,jayxbern,Sat Apr 23 03:26:44 +0000 2022,-75.117998,40.0048655,@ElPincheSal @topsauga @Chandler28138 @NFLALLDAY @miriyuuumm I’m fucking done with you sal 😂 just like crabs pullin… https://t.co/5eAYIIHCgA
1517706511325097984,heymichellle,Sat Apr 23 03:26:44 +0000 2022,-121.8737305,37.331159,Hate leaving a job where the pay is so good but I’m so over working two jobs 😩
1517706511455297536,samcappos,Sat Apr 23 03:26:44 +0000 2022,-96.6965625,40.803235,@BenGillilandVM @CoachKrueger3 @WayneStFootball that looks pretty good cuzzo 👀👀
1517706511513915394,AdamDodgers,Sat Apr 23 03:26:44 +0000 2022,-122.3306025,47.614817,I’m done with this ump 🤬🤬🤬🤬
1517706511459434496,BloggedByRain,Sat Apr 23 03:26:44 +0000 2022,-84.35244449999999,33.943456999999995,Man…you missing out Lmao they be selling food outside on the weekends.
1517706513241976833,MsYouDoYou,Sat Apr 23 03:26:45 +0000 2022,-123.678673,49.624777,@BCgirlKnowsBest @BCFerries Wild!
1517706513590202368,7Element6,Sat Apr 23 03:26:45 +0000 2022,-87.861305,41.991077,Has there a better coaching staff ever? I submit not! Preds Select day 1 in Chicago=undefeated 🔥🔥🔥🔥… https://t.co/CQk5tQoT96
1517706514496208898,Kyle_Gamble13,Sat Apr 23 03:26:45 +0000 2022,-74.3150235,40.384561000000005,How bout them Generals! #USFLonNBC
1517706515179839489,BlowOnMyMike,Sat Apr 23 03:26:45 +0000 2022,-90.011008,29.982601,JV food
1517706514278100992,CASGrading,Sat Apr 23 03:26:45 +0000 2022,-80.1226195,26.721896,Follow our instagram &amp; TikTok for this Jose Canseco &amp; Dennis Rodman signed Starting lineups giveaway https://t.co/ZFvazKZWTc
1517706515964125189,anyaeee_,Sat Apr 23 03:26:45 +0000 2022,-75.644536,40.250307,Me &amp; Johnnya some sick individuals 😂😂😂😂🥴
1517706517801324551,InthemindofCP,Sat Apr 23 03:26:46 +0000 2022,-81.6882255,28.363856499999997,@jeremywilsonnn This man knows ✊🏾
1517706517373411329,MagusMarvelous,Sat Apr 23 03:26:46 +0000 2022,-93.2620465,44.9706105,"Got the Quiddie dice from Dice Envy!!! Sadly, it doesn't make me as cool as the real @quiddie but so few people are… https://t.co/PVmR5x07dS"
1517706518535282688,Tidbits2Ponder,Sat Apr 23 03:26:46 +0000 2022,-81.2200085,28.904590499999998,@Davejb70 @AnthonySabatini @Disney Lmao - thanks for that!
1517706518711324672,jp_varney,Sat Apr 23 03:26:46 +0000 2022,-110.15670831,38.98809914,Out in the wilderness... roughing it ... camping 🏕 ... yeah my husbear is showering ... but its raining sooooo… https://t.co/EbRqAwgRaq
1517706519441195009,ArWheelz,Sat Apr 23 03:26:46 +0000 2022,-100.0768885,31.1688935,"@Alex_j_papa It's so hard being a womanx...did he ""oppress"" you??? It's so fing hard to be a womanx...will you get over it??"
1517706520246464512,annabrice,Sat Apr 23 03:26:46 +0000 2022,-112.12467649999999,33.5528625,@AMetalhead13 Representing! And everyone in my section too!
1517706522851409920,FCBayernMPLS,Sat Apr 23 03:26:47 +0000 2022,-93.1056485,44.9415155,"Goodnight, Bayern fam. Big day tomorrow."
1517706524516311045,AnnLadenberger,Sat Apr 23 03:26:47 +0000 2022,-84.475291,33.657586,@WSJ Shame on #PutinswarCriminal.
1517706524763713536,compagerry07,Sat Apr 23 03:26:47 +0000 2022,-118.35726199999999,33.938236,Freddie almost had that play 😭😭😭
1517706526110142465,Dr_Ed_e,Sat Apr 23 03:26:48 +0000 2022,-74.8963555,39.9582705,@Reighangillam @HutchinsCenter @Harvard Congratulations!
1517706526714208256,RagincajunBill,Sat Apr 23 03:26:48 +0000 2022,-83.804475,27.698681999999998,they certainly do..
1517706528303640576,sportsbrain,Sat Apr 23 03:26:48 +0000 2022,-117.104989,32.810012,This dude is sooo fucking bad 😂@MLBUA get your shit together
1517706527615983616,mommaleo,Sat Apr 23 03:26:48 +0000 2022,-80.77066099999999,28.3832865,Warhammer and Trump? @wheelman454 whatcha think? Lol https://t.co/dWIZWDqYUN
1517706529067175938,LockedHawk,Sat Apr 23 03:26:48 +0000 2022,-87.732013,41.8335845,@j6118d_chicago You mean like this? https://t.co/WT4EK7jz7C
1517706530770100229,Justineugene,Sat Apr 23 03:26:49 +0000 2022,-73.95,40.65,"Just posted a photo @ Brooklyn, New York https://t.co/R0z4wW1DRz"
1517706532372324352,C1Ntelevision,Sat Apr 23 03:26:49 +0000 2022,-105.2426865,40.023981500000005,#Boulder #Cowx wind speed now upto 62mph  wind alert
1517706534922428416,dose17,Sat Apr 23 03:26:50 +0000 2022,-93.2050555,45.165333000000004,Don't look now but the twins are 1.5 out with 150 to go
1517706534045859840,jblitz156,Sat Apr 23 03:26:49 +0000 2022,-73.9685415,40.780709,Machete sticker fun! https://t.co/A1erW1wz56
1517706536017178624,thom_weights,Sat Apr 23 03:26:50 +0000 2022,-87.732013,41.8335845,@therealaaronk Chicken Tenders are ALWAYS in season
1517706535354392579,tclarkmedia,Sat Apr 23 03:26:50 +0000 2022,-97.754724,30.323345500000002,Twitter to IRL homie pipeline strikes again @sullydoesitall https://t.co/HG9YmdrtRe
1517706536470077440,scotto_educator,Sat Apr 23 03:26:50 +0000 2022,-73.48316750000001,40.750448500000005,Summer on the brain! Happy #NationalParksWeek! 4th graders get free access to public lands with the  Every Kid Outd… https://t.co/uSjieLlsKq
1517706536730169344,verretelaine1,Sat Apr 23 03:26:50 +0000 2022,-82.7553405,27.9927105,Hey y’all ‼️  What’s up
1517706537501962240,SpinoIsReal,Sat Apr 23 03:26:50 +0000 2022,-82.53435400000001,28.4838475,@Outkick Can’t have 10-6 final scores and expect to last!
1517706538135265281,co98615084,Sat Apr 23 03:26:50 +0000 2022,-86.6807375,32.576227,@MistressCherr11 ready to fuck
1517706538265153536,ylang__ylang__,Sat Apr 23 03:26:51 +0000 2022,-155.087773,19.697713,Scientists Restart Large Hadron Collider In Quest For Dark Matter! CERN ... https://t.co/Y8siEeIT6I via @YouTube
1517706539318001671,BenChiTownKid98,Sat Apr 23 03:26:51 +0000 2022,-87.732013,41.8335845,Velasquez starts tomorrow. Great… https://t.co/y3JkNohs9B
1517706540907642881,ftbianchi,Sat Apr 23 03:26:51 +0000 2022,-80.926628,33.6311395,@GuyNorcal Surprise me
1517706542266691584,jbzksu,Sat Apr 23 03:26:51 +0000 2022,-98.319925,38.498196,@Delta can we not check in online because going international? Thanks
1517706544971874304,tmj_HI_EDU,Sat Apr 23 03:26:52 +0000 2022,-155.091468,19.7240686,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Preschool… https://t.co/aPVWGDYAPA"
1517706544950874113,Woahhbree,Sat Apr 23 03:26:52 +0000 2022,-118.1567105,33.809171500000005,Pretty sure I’m be the one who kills him tho. Baby Jesus and the grown one too help me https://t.co/qcMGT5TMWB
1517706546381090816,iLouisianaGumbo,Sat Apr 23 03:26:52 +0000 2022,-122.3306025,47.614817,Drea on #Survivor tho https://t.co/8ATlrLLxZ8
1517706547807227904,elclimo,Sat Apr 23 03:26:53 +0000 2022,-118.4119065,34.0207895,I was at the pet store buying dog food earlier and a random dog walked up to me and I was like what do you recommend?
1517706549728264193,heydusti,Sat Apr 23 03:26:53 +0000 2022,-85.4915405,32.597245,"@DadgumYall @TheSodaJerks I would be into this. Was it at a bar/restaurant, or homemade?"
1517706549761916928,chismeluver,Sat Apr 23 03:26:53 +0000 2022,-87.7909645,41.843258500000005,this is what the inside of my head looks like
1517706549841518592,Hopegiver,Sat Apr 23 03:26:53 +0000 2022,-82.40765300000001,40.079696999999996,"@m_cattle Total geek moment here, but my very first ComicCon. I was already an adult and had never been able to att… https://t.co/WMaFZoBoAF"
1517706552496566272,ProdNotserp,Sat Apr 23 03:26:54 +0000 2022,-84.482788,39.0837075,@Bri04921405 Same
1517706553092198400,InfocliffMy,Sat Apr 23 03:26:54 +0000 2022,-88.1613215,41.748496,@Jelinaangell Not at all
1517706553142427649,Claybrookszn,Sat Apr 23 03:26:54 +0000 2022,-73.9487755,40.655138,Bruh just said the price of the brick is going up lmao
1517706553712955393,tyraashanti,Sat Apr 23 03:26:54 +0000 2022,-76.36227600000001,37.0508965,Raves arent very PLUR anymore. This shit is not for me I have an actual good heart. People are mean.
1517706553406676995,tellyhughes,Sat Apr 23 03:26:54 +0000 2022,-87.732013,41.8335845,Back for a couple more rounds in the “The Big Show” hosting chair. Catch the show 11pmCT (after the baseball game)o… https://t.co/IUsLCdS619
1517706554186870784,ckmuinde,Sat Apr 23 03:26:54 +0000 2022,-97.552161,35.4828435,A true states man. We will dearly miss him. 🙏. Asante sana. R.I.P. Our hero has done his job and now has to rest. T… https://t.co/KFSHM3wrMB
1517706554564300801,i_EaT_PIE,Sat Apr 23 03:26:54 +0000 2022,-90.1243385,32.429392500000006,I’m skinny
1517706554816057345,sandygirl195355,Sat Apr 23 03:26:54 +0000 2022,-87.5334065,33.1966005,@stacynyva @roz_levine @mikepompeo Your kids won't be accepted at any good college and they will fall far behind th… https://t.co/MpT5aTnNIN
1517706558062301184,kakaart12,Sat Apr 23 03:26:55 +0000 2022,-122.53906950000001,49.260204,"@mfsam_eth We aren’t you’re typical NFT project. We have full roadmap, doxxed team, actual product, real us… https://t.co/mgKffbFjAo"
1517706558393786368,stephieloves31,Sat Apr 23 03:26:55 +0000 2022,-83.574671,41.65659049999999,@nihil_ad_rem Ok this just got me.😥 ❤❤
1517706558725046272,marvinstockwell,Sat Apr 23 03:26:55 +0000 2022,-89.92202900000001,35.1335205,"@IMAKEMADBEATS Great movie and that was a real bummer for me, too."
1517706558808854529,CoachMcDuffee,Sat Apr 23 03:26:55 +0000 2022,-105.068348,39.8992865,@tomhouse Going to have to come up with the “Leaf Drill”
1517706558901268485,albvrto_,Sat Apr 23 03:26:55 +0000 2022,-75.117998,40.0048655,@dat_boi_antwon see you got a 50/50 vote there
1517706559551422464,PKell69,Sat Apr 23 03:26:56 +0000 2022,-73.977717,40.705597499999996,"@SandraBookman7 g'damn u look yummy, ms. b.. mmm! looks like ur dropping some lbs too..UNECESSARILY!..gotta take u… https://t.co/cteTWHaWBK"
1517706562034315264,robertmorse_do,Sat Apr 23 03:26:56 +0000 2022,-123.9243525,45.9943035,Are they? Or do R’s and D’s just play by different rules and expectations a la Al Franken an R would have just said… https://t.co/jBVZFuIFTL
1517706562453655552,JoeJohnSr,Sat Apr 23 03:26:56 +0000 2022,-119.30660750000001,37.2691755,@WESTSIDE_915 @ramon_gomez_ut @Fchavezeptimes @LONGHORNSESP @TexasBaseball @ivanmelendez17_ The natives do their own thing. 🙄
1517706562214805505,CynthiaSneed7,Sat Apr 23 03:26:56 +0000 2022,-85.992454,33.971702,@MiloFizzGeordie Bed hedgewatch! Great idea! Night night! I'm trying it too-Waylon https://t.co/tG9iBcXICv
1517706563523383303,xo_jacome,Sat Apr 23 03:26:57 +0000 2022,-79.861034,35.1704985,It has not even been a day and I miss my sweet boy 🥺 https://t.co/zdT4AAzDEG
1517706565226143744,thisisjdos,Sat Apr 23 03:26:57 +0000 2022,-117.7823605,33.689732,@lucitype1 id literally laugh and be like ✌️
1517706566153248768,RickyResister11,Sat Apr 23 03:26:57 +0000 2022,-83.804475,27.698681999999998,@astridtv1 @CharlesMBlow @marclamonthill I'm sorry for getting that wrong. Thanks for making me aware.
1517706567348596738,E_7018,Sat Apr 23 03:26:57 +0000 2022,-87.848928,41.499327,@JadonRussell24 @ChristopherDabe @CoachDonnieXULA @LegacyLegendsS1 @Softball_La @OSUcoachG @Los_Stuff @NolaGirlJade… https://t.co/C6GBwoclCY
1517706568275537920,Joey84958439,Sat Apr 23 03:26:58 +0000 2022,-77.60468399999999,41.1179365,@sexylaceymark Monday's looking very pretty.
1517706569303179265,TheDreEra,Sat Apr 23 03:26:58 +0000 2022,-77.0143985,38.898602999999994,Da hail this dude talking about? Only one talking was Baker. Not the Browns.
1517706569475108869,longgameOBW,Sat Apr 23 03:26:58 +0000 2022,-80.619743,35.4882025,@bethblueeyes18 @lisa_lynn222 @Fine_Apple18 @w_white18 @streitmode @Fine_Apple18 Apple is our PR and… https://t.co/FGxq3hcMoo
1517706569613516802,DeGambler_,Sat Apr 23 03:26:58 +0000 2022,-90.011008,29.982601,This nigga @PelsPress said he wouldn’t trade JV for Gobert LMAOOO yeah okay
1517706569928093696,mryannagy,Sat Apr 23 03:26:58 +0000 2022,-79.9806895,40.431388999999996,I love Pirates twitter.
1517706571379322883,ChristianM_28,Sat Apr 23 03:26:58 +0000 2022,-85.7682405,37.822244,I wanna go again https://t.co/OfjiSFPDR8
1517706572289486848,princetrunks,Sat Apr 23 03:26:59 +0000 2022,-72.9361435,40.9355985,@brandonorselli My Irish heritage is screaming looking at this
1517706572465676289,rfh_iii,Sat Apr 23 03:26:59 +0000 2022,-89.5694915,44.900818,"@mjames323 Cruz, Allen, Ricketts https://t.co/0eENlopaTE"
1517706573002547200,Da_Don81,Sat Apr 23 03:26:59 +0000 2022,-83.804475,27.698681999999998,@ASocialDisorder 😂😂🤣🤣 Yep. I'm fucked up. I'm on my 3rd one.
1517706573321224192,ladylotus_eater,Sat Apr 23 03:26:59 +0000 2022,-87.935387,42.063622,went out for dinner and drinks with mama! Cheers! 🍻 https://t.co/X6jDWHrwE9
1517706574055227392,maandeezy,Sat Apr 23 03:26:59 +0000 2022,-95.44648649999999,29.838495,baseball season ain’t for the weak
1517706576227876865,SimpsonAmaya,Sat Apr 23 03:27:00 +0000 2022,-81.94029800000001,34.9499645,I really don’t be having sex…🥹 wow 🫠
1517706576571863040,RebirthOfProf,Sat Apr 23 03:27:00 +0000 2022,-95.44648649999999,29.838495,@Joy__B_ You wilding wilding but I have no comment 🤣
1517706575678513154,megankhenry,Sat Apr 23 03:26:59 +0000 2022,-83.005936,39.969293,Let’s do that hockey 🏒 https://t.co/Rszc8JGK1S
1517706577981186050,nicolazzo_e,Sat Apr 23 03:27:00 +0000 2022,-71.566171,44.00123,"@Caliheart74 Sorry about that,  it’s worked for me."
1517706578622914562,peterherman_911,Sat Apr 23 03:27:00 +0000 2022,-84.853542,38.187467999999996,@greggutfeld @PlanetTyrus .@GregGutfeld call kitty cat that me and Tommy and Lisa both and Kennedy and Sean hannity… https://t.co/eLSIhG51xa
1517706579340103680,LondonS81307926,Sat Apr 23 03:27:00 +0000 2022,-81.3677725,28.501678499999997,Skeeting https://t.co/PSaIIaWSvU
